CHILD_ID,NAME,COUNTRY,DOB,Belief,
47804,Ankur Jain,New Zealand,23/04/2000,0.59147,
47805,Kev Thorley,Tonga,14/04/2018,0.1168,
47806,Dikshitha M,Togo,18/11/2020,0.75267,
47807,Sumeet Bag,Mozambique,15/01/2004,0.59963,
47808,Ivan Cunningham,Bosnia and Herzegovina,04/08/2008,0.34414,
47809,Matthew Styles,India,31/12/2003,0.42952,
47810,Paul Matthews,Turkey,09/02/2014,0.34878,
47811,Adnel Tamizi,Saudi Arabia,02/09/2010,0.55427,
47812,Sadi Ahmed,Israel,13/06/2019,0.43196,
47813,Andres Carrera,Brunei,17/09/2005,0.12893,
47814,Peter Olescher,Jordan,17/04/2004,0.44786,
47815,Hannah Esdaile,Cambodia,22/04/2020,0.3108,
47816,Nagarjuna Chilka,French Southern territories,21/11/2012,0.89718,
47817,Vignesh Sivakumar,Philippines,15/04/2016,0.84551,
47818,KUMARI SURABHI,Czech Republic,12/06/2013,0.71869,
47819,Dave Norris,Aruba,23/02/2015,0.3658,
47820,Sangita Rani Satapathy,Angola,26/01/2008,0.14637,
47821,Andrew Gray,Niger,02/05/2019,0.72448,
47822,Scott Knight,Honduras,27/09/2009,0.91449,
47823,Michele Hockley,Cape Verde,16/08/2018,0.15717,
47824,Vinay Kumar Jain,Central African Republic,11/10/2017,0.796,
47825,Charmaine Brignull,Tokelau,19/09/2003,0.76936,
47826,Lee Rutherford,Panama,08/10/2020,0.22357,
47827,Justin Jelly,Jamaica,02/09/2013,0.71916,
47828,Sumathi Kodeti,Antigua and Barbuda,05/12/2013,0.05392,
47829,Roy Stocks,Ecuador,16/12/2002,0.26055,
47830,Sam Donaghey,Mayotte,25/09/2000,0.40546,
47831,Akeel Mohammed,Denmark,15/09/2008,0.31849,
47832,Chitra Nair,Saint Pierre and Miquelon,02/01/2019,0.3837,
47833,Jamie Williams,Sudan,30/12/2017,0.02147,
47834,Matthew Perks,Greenland,10/02/2006,0.24824,
47835,May Ann Abarquez,Congo,24/01/2010,0.9393,
47836,Amanda McAllister,Bahrain,02/05/2005,0.09904,
47837,Aidan Byrne,San Marino,30/09/2005,0.81523,
47838,Trevor Williams,Japan,10/05/2009,0.86824,
47839,David Snook,Bangladesh,20/09/2008,0.44976,
47840,John Erskine,Portugal,28/06/2006,0.52192,
47841,Rohan Khapre,Mali,23/04/2008,0.81792,
47842,Sachin Vijayvargia,Botswana,07/01/2014,0.11191,
47843,Keith MacHattie,Niger,08/12/2005,0.38301,
47844,Srikar Tummala,Sao Tome and Principe,23/01/2019,0.56559,
47845,Dennis Hayes,Burkina Faso,27/01/2013,0.31819,
47846,Kumar Imtitemsu,Italy,03/05/2020,0.35003,
47847,Hannah Middleton,South Korea,29/03/2010,0.87208,
47848,Yang Liyuan,Iceland,12/08/2009,0.97297,
47849,Ashfaque Chougle,Reunion,13/11/2020,0.69197,
47850,Steve Martin,Solomon Islands,24/06/2020,0.13415,
47851,Suhasini Kumaravel,Libyan Arab Jamahiriya,12/03/2009,0.87385,
47852,Pratik Sinha,Micronesia,21/09/2017,0.37923,
47853,Indhumathy Kumar,Reunion,19/06/2009,0.56432,
47854,Vinay Singh,Saint Vincent and the Grenadines,28/07/2016,0.15208,
47855,Kiera Mcaree,Macao,13/07/2006,0.8281,
47856,Eve Gordon,Martinique,01/10/2008,0.22954,
47857,Viliame Cabebula,Tanzania,08/02/2009,0.32972,
47858,Timothy Boyle,Martinique,03/06/2014,0.22512,
47859,Chris Endres,Dominican Republic,24/04/2020,0.21224,
47860,Sandeep Kumar Mishra,Rwanda,08/01/2001,0.37764,
47861,Rahul Sekhri,Netherlands Antilles,25/03/2020,0.9217,
47862,Mike Steel,Andorra,12/02/2020,0.71452,
47863,Abhinandan Dandwate,Andorra,01/01/2016,0.81284,
47864,Nathan Lynam,Pitcairn,05/10/2007,0.27381,
47865,Uttam Thakur,Martinique,02/06/2000,0.39468,
47866,Anup Kumar,Oman,28/07/2001,0.96232,
47867,Andrew French,Greece,08/10/2005,0.79872,
47868,Leanne Dlamba,Thailand,05/02/2016,0.57367,
47869,Nilesh Datar,Bermuda,05/12/2000,0.38773,
47870,Barbara Hatton,Haiti,07/02/2017,0.02577,
47871,Savya Marimuthu,Uganda,22/02/2002,0.91428,
47872,Kevin Partlett,Faroe Islands,05/02/2020,0.82755,
47873,Matthew Knowles,Egypt,24/01/2011,0.9624,
47874,Ranu Debnath,Tunisia,15/01/2012,0.88095,
47875,Celina Kawadza,Vietnam,08/12/2002,0.7356,
47876,Kedarnath Yarlapati,Palestine,25/04/2005,0.77985,
47877,Manoj Kottamasu,Germany,22/01/2001,0.0509,
47878,Viswanaathan Ramaseshan,Norway,07/09/2007,0.94314,
47879,Suvarna Shelar,Philippines,24/11/2014,0.61396,
47880,Wasif Ibrar,French Southern territories,27/05/2006,0.87978,
47881,Arun Chandran,Tunisia,27/05/2016,0.64102,
47882,Zein Ali,Liechtenstein,14/07/2014,0.21408,
47883,Alice Alexander,Argentina,12/11/2000,0.66631,
47884,Chris Barnard,Belize,05/11/2000,0.66795,
47885,Shalini Jha,Cameroon,19/02/2009,0.472,
47886,Khyathi Vaghela,Anguilla,24/02/2009,0.48647,
47887,Mostafa Mansour,Moldova,12/08/2013,0.70702,
47888,Devaraj Gummanar,Bahamas,24/02/2010,0.58129,
47889,Gary McMillan,Ukraine,08/06/2011,0.45754,
47890,Vivienne Macindoe,Namibia,13/09/2006,0.28645,
47891,Hayley Burgess,Virgin Islands,08/06/2004,0.9521,
47892,Rajat Walia,Netherlands Antilles,28/01/2003,0.19627,
47893,Pinky Yadav,Lesotho,03/04/2016,0.19527,
47894,Paul Meadows,Albania,21/08/2010,0.62001,
47895,Siddharth Priyum,Romania,21/09/2020,0.78506,
47896,Kumar Balivada,El Salvador,16/02/2010,0.17845,
47897,Puneet Kumar,Colombia,11/11/2013,0.99321,
47898,Jon King,Burundi,16/06/2017,0.51416,
47899,Asish Singh,Monaco,07/03/2016,0.60398,
47900,Samuel Pinske,Ethiopia,07/07/2004,0.96302,
47901,Marcos Val,Hungary,06/09/2012,0.42375,
47902,Dmitry Kargopoltsev,Argentina,03/08/2013,0.77653,
47903,Ojesh Jain,Saint Helena,10/03/2018,0.0133,
47904,Chris Horoschok,British Indian Ocean Territory,18/08/2020,0.90135,
47905,Clive Upton,Somalia,15/05/2003,0.89092,
47906,Ian Sherrington,Nauru,22/08/2006,0.20934,
47907,Simon Harvey,Dominica,27/04/2017,0.85791,
47908,Lewis Dailly,Estonia,23/02/2017,0.82058,
47909,Sarah Lee,Rwanda,27/08/2000,0.15825,
47910,Alan Alford,Congo,17/01/2007,0.2948,
47911,Gregor Mcvay,Micronesia,02/07/2009,0.54971,
47912,Nial McCready,China,10/02/2004,0.84174,
47913,Andrew Tomlinson,Netherlands Antilles,23/07/2003,0.32901,
47914,Priyanka Gandhi,Mauritania,25/07/2016,0.01952,
47915,Nicholas Rushworth,Egypt,06/08/2008,0.25303,
47916,Kavita Dahiya,Martinique,19/08/2019,0.51708,
47917,Jessamine Aguila,Angola,14/10/2013,0.82895,
47918,Mahomed Osman,Bouvet Island,23/11/2013,0.62194,
47919,SAROJ GURUNG,Northern Mariana Islands,30/06/2020,0.30811,
47920,Jak Charlesworth,Antarctica,07/02/2009,0.98647,
47921,Mary Joan Amper,Sao Tome and Principe,28/04/2006,0.77095,
47922,Nick Postlethwaite,Antigua and Barbuda,02/06/2004,0.18784,
47923,Udaykumar Patil,Sierra Leone,01/01/2013,0.95976,
47924,Lenka Danisova,Poland,10/02/2019,0.01903,
47925,Vannie Williams,Somalia,31/05/2004,0.22217,
47926,Cameron Rough,Argentina,09/11/2011,0.44807,
47927,Teja Ram G,Spain,25/01/2007,0.37876,
47928,Shweta Sinha,Ethiopia,08/03/2009,0.85499,
47929,Donald Shields,Iceland,05/09/2012,0.18097,
47930,Michael Radford,Congo,12/09/2016,0.52266,
47931,Sejuti Dey,Romania,17/03/2005,0.57473,
47932,Gouri Kotakadi,Chile,09/04/2019,0.50898,
47933,Nigel Robe,San Marino,29/06/2006,0.21,
47934,Priyanka Chakraborty,Honduras,11/06/2014,0.65962,
47935,Ashley Mears,Spain,25/12/2018,0.99331,
47936,Jaid Patel,Macedonia,11/10/2009,0.68503,
47937,John Childerley,Paraguay,28/05/2013,0.67715,
47938,Jack Copley,Cote d?Ivoire,27/02/2006,0.61368,
47939,David Walshe,Tunisia,28/03/2011,0.1973,
47940,Patrick Murphy,British Indian Ocean Territory,10/08/2002,0.0998,
47941,Appayan Saha,Jamaica,27/11/2013,0.58375,
47942,Ejaz Khan,Antarctica,06/08/2001,0.48057,
47943,Arpan Nath,Burundi,02/11/2001,0.23635,
47944,Edcleia Israel,Grenada,14/09/2007,0.67918,
47945,Ankush Vats,Russian Federation,21/11/2002,0.58577,
47946,Ben Lambton,Guatemala,29/09/2001,0.71644,
47947,IAN GIBSON,Martinique,13/07/2010,0.81562,
47948,Israel Mbeki Hizon,Guyana,04/01/2004,0.74614,
47949,Stephanie Talbot,Congo,21/06/2016,0.15441,
47950,Abdul Kamaly,Senegal,23/04/2010,0.19277,
47951,Mayur Amle,France,25/10/2013,0.97688,
47952,RUSSELL HOWARD,Singapore,20/06/2015,0.15021,
47953,Dawn Stallwood,United Kingdom,08/04/2004,0.49603,
47954,Cintia Serrano Serrano,Cyprus,24/10/2010,0.77725,
47955,David Francis,Anguilla,13/12/2007,0.18977,
47956,Paul Garwood,Georgia,08/09/2016,0.23035,
47957,Steven Dodgson,Cote d?Ivoire,05/08/2014,0.55375,
47958,Bharti Bhagat,Oman,20/03/2003,0.77881,
47959,Pat Flynn,Mauritania,19/02/2013,0.35827,
47960,Jazmin Whyte,Switzerland,04/09/2005,0.41988,
47961,Nicola Martin,Australia,14/10/2019,0.03238,
47962,Matt Mills,Hungary,16/07/2017,0.09767,
47963,Naseer Inamdar,Cocos (Keeling) Islands,16/04/2019,0.33771,
47964,Gaurav Gupta,Malawi,05/10/2004,0.49412,
47965,David Johnson,South Korea,24/05/2006,0.05698,
47966,Matthew Keith,Paraguay,23/07/2006,0.81602,
47967,Abhaas Tandon,Cote d?Ivoire,17/12/2013,0.206,
47968,Graham Boorn,Netherlands,06/04/2006,0.38513,
47969,Gareth Stocks,Iceland,08/04/2016,0.32786,
47970,Lorna Hamling,Djibouti,15/04/2001,0.10775,
47971,Shaun Munsamy,Switzerland,04/01/2000,0.84687,
47972,Simon Slater,Taiwan,19/05/2001,0.37959,
47973,Artlor Jame Cejas,Cyprus,29/03/2004,0.96386,
47974,Zachary Squirrell,Gambia,29/10/2005,0.31006,
47975,Annapurna Mahato,South Africa,28/02/2012,0.38909,
47976,John Blackwood,Bhutan,21/07/2018,0.0796,
47977,Rosario Sanz Sanz,Tajikistan,18/07/2013,0.82689,
47978,Jessica Whitfield,French Guiana,04/12/2011,0.78461,
47979,Keri Williams,Uzbekistan,20/10/2016,0.12238,
47980,Rob Gaunt,Turkey,15/10/2002,0.56284,
47981,Robert Watts,Spain,01/01/2000,0.44407,
47982,Suman Deb,Angola,04/12/2017,0.85031,
47983,Lisa Cavender,Grenada,22/05/2004,0.19872,
47984,Priyanka Chakraborty,Netherlands Antilles,02/02/2017,0.90642,
47985,Brian Johnstone,New Zealand,10/10/2004,0.86662,
47986,Lucy Dean,Guinea-Bissau,09/05/2003,0.06962,
47987,Sadaf Hashmi,Marshall Islands,11/11/2004,0.53469,
47988,Prabakaran Kuppuswami,Gibraltar,18/11/2018,0.53304,
47989,Varsha Rehman,Turkey,17/04/2001,0.95763,
47990,Owain Hellings,Ghana,02/10/2018,0.64676,
47991,Peggy Puil,Guyana,25/10/2015,0.51215,
47992,Florin Cimpoeru,Anguilla,27/09/2005,0.3981,
47993,Gary Loader,Christmas Island,07/11/2006,0.63245,
47994,Sandeep Mundenchery,Burundi,26/08/2015,0.21347,
47995,Mikael le Bigot,Congo,25/12/2001,0.11011,
47996,Miguel Angel Barquero Munoz,Slovakia,23/05/2018,0.17031,
47997,Hemant Khandekar,Italy,25/05/2000,0.74248,
47998,James Morrison,Canada,27/08/2017,0.2863,
47999,Ryan Love,Cote d?Ivoire,08/11/2019,0.01911,
48000,SORIN STOEAN,Haiti,20/01/2012,0.13801,
48001,Roy Hutchinson,Kenya,16/11/2011,0.83146,
48002,Tong Seng Chia,Micronesia,17/02/2000,0.93312,
48003,Charishma Maddileti,Virgin Islands,19/09/2012,0.1697,
48004,Rachid Brisset,South Africa,19/06/2013,0.31115,
48005,Glen Freeman,Netherlands Antilles,19/12/2019,0.69922,
48006,Kirstie Meynell,Samoa,03/06/2010,0.26102,
48007,Muntazeer Sakur,Lesotho,09/08/2008,0.67184,
48008,Sourabh Saxena,Iran,31/10/2020,0.34407,
48009,Mark Pountney,Djibouti,07/12/2011,0.91209,
48010,James Johnstone,Qatar,03/11/2006,0.39343,
48011,Augustin Billong,Jordan,03/02/2004,0.4601,
48012,Claire Windsor,Egypt,02/06/2010,0.21643,
48013,Eshwari Chaudhari,Nicaragua,12/09/2009,0.85542,
48014,Simona Daidone,Uganda,05/06/2004,0.07023,
48015,Ryan Osborne,Russian Federation,23/08/2016,0.80406,
48016,Paul Duncan,Chad,14/11/2003,0.34621,
48017,Liam Taylor-Barbato,Palestine,17/05/2011,0.07567,
48018,Francesca Ritchie,Australia,23/09/2005,0.001,
48019,Indira Priyanka Byreddy,Vanuatu,30/01/2008,0.19427,
48020,Rup Sen,French Polynesia,15/04/2010,0.71876,
48021,Rodney Prescott,Hungary,08/08/2008,0.27768,
48022,Anthony Porter,Cyprus,01/06/2005,0.41597,
48023,Richard Brown,Armenia,04/01/2019,0.09399,
48024,Val Adams,Estonia,31/07/2009,0.62392,
48025,Arun Meisuria,South Korea,06/08/2002,0.32632,
48026,Kerry Benford,Australia,07/11/2000,0.57819,
48027,Martin Lines,Marshall Islands,13/07/2002,0.82978,
48028,Simon Butterworth,Denmark,21/06/2001,0.92854,
48029,Andrew Purton,Thailand,17/02/2018,0.15224,
48030,Lavanya Govindaraju,Qatar,03/07/2017,0.02251,
48031,Gilles Dos Santos,Eritrea,20/11/2019,0.16782,
48032,Bharat Singh,Palau,25/01/2000,0.65374,
48033,John Day,Cayman Islands,07/05/2000,0.45331,
48034,Anupam Mazumder,Zimbabwe,05/07/2006,0.64201,
48035,Ashley Smith,Belize,01/11/2015,0.42402,
48036,Gina Verjans,Jordan,05/12/2006,0.40916,
48037,Luke Hudson,Puerto Rico,11/08/2001,0.28103,
48038,Chandni Shankar,Nigeria,05/02/2005,0.83786,
48039,Puneet Varyal,Guinea-Bissau,01/03/2003,0.45547,
48040,Michael Wojciechowski,Yemen,09/06/2001,0.93914,
48041,Grant Lowther,Liechtenstein,02/11/2020,0.67615,
48042,Jyoti Mohapatra,French Guiana,21/07/2007,0.96594,
48043,Mrittika Bhattacharya,Guyana,26/10/2008,0.09522,
48044,Hannah Cowell,Hungary,10/06/2004,0.6513,
48045,james Mason,Western Sahara,27/03/2003,0.92405,
48046,Salem Kheteah,Indonesia,18/07/2007,0.26991,
48047,Madhuri Thakre,Uruguay,14/04/2004,0.17784,
48048,Nithash Majumdar,Afghanistan,14/08/2018,0.48578,
48049,Richard DiMambro-Walters,Russian Federation,19/03/2010,0.79036,
48050,Moses K,Albania,02/11/2010,0.84673,
48051,Sean Denny,Lesotho,29/01/2018,0.06275,
48052,Neha M,Gabon,13/02/2019,0.7202,
48053,Swapnil Devi,Antarctica,07/06/2020,0.02767,
48054,Tanveer Dodhiya,Pitcairn,27/07/2000,0.00912,
48055,Alan Lang Hoc Duong,Niger,31/01/2018,0.58227,
48056,Jack Masson,South Korea,24/05/2019,0.77229,
48057,Aeron Mezulis,Chad,21/10/2020,0.27742,
48058,Steven Hurrell,Martinique,29/10/2001,0.26693,
48059,Daniel Daly,Lebanon,27/07/2003,0.14508,
48060,Chris Henry,Thailand,06/06/2008,0.98293,
48061,Ethasham Ahmed,Cocos (Keeling) Islands,25/01/2007,0.71903,
48062,Graham Capes,South Africa,29/05/2019,0.32506,
48063,Sudhir Botlagunta,Turks and Caicos Islands,02/02/2012,0.17795,
48064,Mia Michla,Honduras,22/09/2005,0.76157,
48065,Dhanush Panicker,Tunisia,03/05/2015,0.54131,
48066,Lewis Patrick,Namibia,27/07/2016,0.38791,
48067,Rachel Heritage Atak,Colombia,04/08/2016,0.38605,
48068,Vinicius Goncalves,Tokelau,17/08/2007,0.34285,
48069,Jessica Woodham,South Georgia and the South Sandwich Islands,09/01/2018,0.32894,
48070,Singh Pooja,Heard Island and McDonald Islands,06/12/2018,0.675,
48071,Liam Elliott,Vietnam,02/04/2004,0.71975,
48072,Dilani Alwis,Nauru,07/05/2013,0.36936,
48073,Andrew Graham,Grenada,29/08/2013,0.01498,
48074,Richard Jones,Saint Pierre and Miquelon,28/07/2017,0.31435,
48075,Iain Dreger,Moldova,06/11/2017,0.20978,
48076,Godwin Matanhire,Liechtenstein,07/09/2013,0.83935,
48077,Nigel Willis,Congo,02/11/2011,0.6223,
48078,Harshit Agarwal,Costa Rica,10/02/2005,0.25755,
48079,Andrew Street,Sweden,23/07/2020,0.98003,
48080,Jon Craggs,Austria,14/02/2006,0.23942,
48081,Pravin Parmar,Kuwait,09/11/2001,0.21148,
48082,Balkis Osman,American Samoa,13/10/2017,0.56692,
48083,Leanne Pickering,Turks and Caicos Islands,26/11/2009,0.33563,
48084,Craig Halley,Holy See (Vatican City State),08/04/2000,0.62942,
48085,Becky Sousa-Matthews,Zambia,28/05/2008,0.86265,
48086,Abhishek Bhowmick,Djibouti,27/02/2017,0.86675,
48087,Muralidhar Kamishetti,Namibia,17/05/2018,0.55289,
48088,Chithra P,Guyana,16/04/2012,0.91075,
48089,Andrew McDowell,Romania,12/05/2010,0.29617,
48090,William Bruce,Bhutan,29/10/2004,0.46562,
48091,Sreenivasan Santha Kumar,Norway,02/11/2014,0.82212,
48092,Ashley Broughton,Tajikistan,22/12/2018,0.65806,
48093,Javed Siddiqui,Egypt,12/09/2020,0.25192,
48094,Michael Clemente,Botswana,15/04/2007,0.27003,
48095,Sneha Patil,Samoa,19/09/2000,0.65115,
48096,Vincent Allen,Peru,07/10/2000,0.26329,
48097,Sambit Mallick,Madagascar,20/03/2008,0.50804,
48098,Anand Rode,Martinique,06/07/2018,0.16829,
48099,Isabel Maria Lopez Asensio,Burundi,07/03/2007,0.67114,
48100,Maria Antonia Balane,Bangladesh,01/02/2005,0.04295,
48101,Derek Nesset,Japan,26/01/2013,0.38825,
48102,Jason Sinclair,Saint Vincent and the Grenadines,16/09/2017,0.35868,
48103,Summer Haigh,Somalia,08/06/2001,0.3544,
48104,Anantha UR,Saint Vincent and the Grenadines,09/10/2002,0.36435,
48105,Liridon Rexhepi,Mayotte,13/05/2013,0.24791,
48106,Tim Bradshaw,Cambodia,29/10/2016,0.65582,
48107,Ashley Coldwell,Gibraltar,10/06/2005,0.28217,
48108,Paolo Natale Erba,United States,14/12/2003,0.65722,
48109,Jordan Burns,Netherlands Antilles,04/03/2020,0.94295,
48110,Allen Tugwell,Kazakstan,12/04/2007,0.99674,
48111,Anuj Bhagat,Laos,29/04/2001,0.17638,
48112,Rhianna Murdoch,Rwanda,07/12/2017,0.15162,
48113,William Currall,United Kingdom,17/02/2020,0.45624,
48114,Ronan Gogan,Qatar,09/05/2002,0.6443,
48115,Anthony Ellis,Tunisia,02/10/2005,0.21168,
48116,Daniel Bell,French Southern territories,03/09/2011,0.96295,
48117,Willie Hawe,Andorra,11/07/2010,0.21956,
48118,Kane Escario,Czech Republic,01/03/2020,0.17004,
48119,Dave Morley,Netherlands,12/05/2001,0.10337,
48120,Adam Sloanes,Yemen,25/02/2017,0.6299,
48121,Mark Smith,Finland,29/07/2019,0.5726,
48122,Manish Singh,China,09/11/2017,0.14281,
48123,Md Altaf Ahmad,Nauru,26/02/2012,0.72037,
48124,Franchesco Melillo,Saint Helena,17/10/2019,0.95631,
48125,Vibha Puri,United Kingdom,06/02/2003,0.26935,
48126,Furqan Amin,San Marino,07/09/2020,0.17902,
48127,Gary Rooney,Singapore,03/10/2005,0.47635,
48128,Mark Smith,Qatar,07/06/2014,0.03298,
48129,Viv Beck,Senegal,03/04/2012,0.68938,
48130,Steven Smith,Taiwan,28/06/2015,0.63579,
48131,Tony Schloss,Holy See (Vatican City State),05/11/2020,0.60241,
48132,Andrew Wyke 2228,Macao,28/06/2001,0.30886,
48133,Katy Wilkinson,Wallis and Futuna,10/08/2011,0.02126,
48134,Matthew Towns,Burundi,10/08/2016,0.72333,
48135,Kevin Durrant,India,12/07/2016,0.30018,
48136,Danilo Silva,Solomon Islands,26/11/2017,0.1646,
48137,Dzeraldas Krasauskas,New Zealand,14/12/2003,0.71668,
48138,Puneet Rawat,Egypt,04/05/2020,0.11038,
48139,Gordon Bracher,Pitcairn,16/04/2015,0.38809,
48140,Keith Hetherington,Ukraine,08/06/2014,0.16905,
48141,Claudia Wright,Luxembourg,12/11/2019,0.41916,
48142,Paul Armstrong,Georgia,23/03/2017,0.29792,
48143,Sam Maina,Eritrea,26/06/2000,0.70689,
48144,Laura Nicholson,Bolivia,03/11/2003,0.23445,
48145,Peter Schaden,Spain,07/08/2011,0.87208,
48146,Michelle Gillenwater,United Arab Emirates,17/09/2002,0.24952,
48147,Faizal Mohd Zain,Sierra Leone,18/07/2000,0.71537,
48148,Trevor Holland,Bolivia,12/07/2019,0.16025,
48149,Andrew Tindall,Madagascar,05/06/2014,0.54668,
48150,Michael Gibbon,Saint Vincent and the Grenadines,08/06/2013,0.19784,
48151,Gheorghe Savu,Antarctica,10/10/2011,0.39757,
48152,Navin Gandhi,Senegal,01/06/2013,0.3701,
48153,Mike Rees,China,12/09/2017,0.61278,
48154,Gary Roberts,Estonia,21/08/2008,0.66588,
48155,Hrithu Kuttathil,Suriname,01/01/2014,0.3531,
48156,Robin Roy,Benin,11/03/2010,0.76138,
48157,Samuel Pickett,Slovenia,10/05/2006,0.69823,
48158,Ritika Srivastava,French Polynesia,22/12/2002,0.4107,
48159,Ben West,Martinique,01/02/2015,0.98146,
48160,Ionut Melcioiu,Bermuda,07/12/2008,0.57158,
48161,Nathan Fyfe,Northern Mariana Islands,30/05/2019,0.63121,
48162,Elaine McAuley,Benin,22/08/2010,0.76961,
48163,Molly Hill,Armenia,07/12/2007,0.52965,
48164,Fabrizio Petrelli,Sao Tome and Principe,14/07/2007,0.43526,
48165,Sam Connolly,Peru,18/10/2010,0.19996,
48166,Sanjoy Roy,Swaziland,05/07/2017,0.44672,
48167,Peter Gardner,Heard Island and McDonald Islands,11/05/2005,0.03045,
48168,Ian Douglas,Eritrea,08/06/2004,0.53328,
48169,Laura Box,Christmas Island,12/01/2004,0.72814,
48170,Faye Bell,Australia,03/04/2004,0.55803,
48171,Stuart Peebles,Congo,02/11/2020,0.11395,
48172,Alan Mellor,Tuvalu,19/07/2018,0.71212,
48173,Deepa Rao,Ecuador,29/01/2012,0.25856,
48174,Damien Bonet,Christmas Island,15/12/2013,0.66345,
48175,STEPHEN COOK,Faroe Islands,11/07/2007,0.06923,
48176,Ali Asmath,Montserrat,02/10/2003,0.71877,
48177,Pardeep Khaira,Latvia,14/02/2006,0.53441,
48178,Testy Test,Ukraine,11/12/2016,0.62708,
48179,Robin Rowland,Equatorial Guinea,18/03/2002,0.65674,
48180,Madhura Mukherjee,Christmas Island,29/03/2015,0.29285,
48181,Nilofer Shaikh,Benin,26/03/2013,0.5622,
48182,Neha Sheoran,Ukraine,06/05/2012,0.96109,
48183,Paul Wilson,Holy See (Vatican City State),29/12/2015,0.70243,
48184,Sue Tamimi,Sweden,27/08/2007,0.27305,
48185,Gary Kelly,South Georgia and the South Sandwich Islands,04/03/2015,0.41937,
48186,Kristian Blenkin,Liechtenstein,01/08/2007,0.39804,
48187,Balazs Buzasi,Nauru,02/04/2004,0.99792,
48188,Tom Sharp,Bosnia and Herzegovina,02/04/2002,0.69362,
48189,Marek Horovcak,Tajikistan,21/10/2011,0.77196,
48190,Christine Zaltowski,Mayotte,23/01/2011,0.73522,
48191,Adam Monkman,Mauritius,04/07/2019,0.80056,
48192,Rachel Masson,Comoros,17/03/2016,0.57395,
48193,Laura Egan,Aruba,02/06/2007,0.50081,
48194,Jeff Prestel,Martinique,12/03/2014,0.32595,
48195,Parag Vasave,Romania,14/06/2020,0.97604,
48196,Stuti Das,Argentina,04/10/2010,0.8897,
48197,Anand Mahajan,Montserrat,05/11/2019,0.10683,
48198,Chantelle Thompson,Solomon Islands,17/08/2016,0.29854,
48199,Amit Kumar,Hong Kong,15/02/2015,0.36126,
48200,Jamie Holyhead,Thailand,13/09/2002,0.87039,
48201,Thomas Stanley,Guam,02/02/2009,0.77181,
48202,Sarah Tobin,Afghanistan,19/12/2016,0.1958,
48203,Rounak Goyanka,Guyana,04/07/2013,0.16445,
48204,Michael Taylor,Canada,05/06/2007,0.93976,
48205,Sayandeep Bhattacharjee,Cape Verde,30/07/2010,0.86006,
48206,Jim Cocker,Austria,31/08/2006,0.16054,
48207,Tracey White,Bermuda,16/12/2004,0.31512,
48208,Paul Grouby,Ghana,01/03/2000,0.08858,
48209,Mandy Lee,Bahamas,12/02/2015,0.69115,
48210,Sanjeet Kumar,Yugoslavia,20/02/2003,0.58794,
48211,Cheri Chapman,Lebanon,17/11/2001,0.70017,
48212,Clive James,Brazil,10/07/2002,0.41641,
48213,Shaun Ashton,United Kingdom,26/05/2008,0.12302,
48214,Marchelle Regalachuelo,Nigeria,28/08/2009,0.3347,
48215,Bob Jones,Saint Helena,14/12/2003,0.57265,
48216,Riyad Abbasakoor,Saint Helena,14/07/2001,0.94095,
48217,Sanjaykumar Pandey,Virgin Islands,01/10/2019,0.13722,
48218,Graham Batey,Suriname,02/03/2004,0.4189,
48219,Chris Klimpke,Dominica,08/12/2017,0.26488,
48220,Ajinkya Gaikwad,Pakistan,24/04/2016,0.99934,
48221,Steve Carson,Greenland,31/10/2007,0.25557,
48222,Adrian Williams,Malta,20/08/2009,0.4747,
48223,Marian Cole,South Georgia and the South Sandwich Islands,23/03/2009,0.54019,
48224,Ekta Shukla,Russian Federation,26/09/2018,0.34479,
48225,Andre German,Slovenia,13/07/2010,0.51702,
48226,Puneet Kumar,United Arab Emirates,30/06/2002,0.36834,
48227,Mandeep Sehgal,Saudi Arabia,21/06/2001,0.13262,
48228,Varsha Vashista Tevarkalam,American Samoa,31/10/2001,0.24003,
48229,Michael Edwards,Tuvalu,25/06/2003,0.35087,
48230,Max Prashar,Swaziland,15/11/2001,0.65311,
48231,Garry Caldwell,South Georgia and the South Sandwich Islands,08/10/2006,0.10331,
48232,Katie Green,Canada,25/05/2002,0.00032,
48233,Lyn Bridgman,Ukraine,15/03/2019,0.64016,
48234,Sian Bullough,East Timor,09/01/2017,0.95989,
48235,Faiza Suleman,French Polynesia,09/06/2006,0.22279,
48236,Toni Hobson,Mongolia,07/12/2003,0.96761,
48237,Pranav Hande,Malaysia,11/03/2009,0.03905,
48238,Shamini Kekulandara,Morocco,20/07/2007,0.97784,
48239,Anthony Pippen,Maldives,09/03/2006,0.29495,
48240,Stuart Stevens,Armenia,17/05/2016,0.05568,
48241,Martin Key,Haiti,16/10/2018,0.91795,
48242,Kristof Wiernckx,Papua New Guinea,25/02/2003,0.75163,
48243,Craig Gow,Netherlands,18/06/2017,0.94926,
48244,Nick Iddiols,Ecuador,30/03/2001,0.03947,
48245,Anjan Gaddam,Austria,03/09/2012,0.30912,
48246,Meenakshi Murala,El Salvador,17/06/2020,0.19002,
48247,Natasha Afflick,Suriname,27/02/2014,0.93622,
48248,Mohammad Nasir,United Arab Emirates,16/04/2020,0.6289,
48249,Claire Pentland,Palau,31/10/2006,0.07862,
